parts	slices	turns	n	omp	N	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
20000000	10000	2000	43	1	4	comm:histo_extra	1.65	0.82	125.59	2000.0	7.99
20000000	10000	2000	43	1	4	comm:recv_task	0.65	0.05	1974.3	12004.0	3.13
20000000	10000	2000	43	1	4	comm:scatter	0.79	785.81	0.0	1.0	3.8
20000000	10000	2000	43	1	4	comp:drift	2.35	1.17	7.2	2000.0	11.4
20000000	10000	2000	43	1	4	comp:histo	4.53	2.27	4.05	2000.0	21.98
20000000	10000	2000	43	1	4	comp:kick	9.96	4.98	14.22	2000.0	48.35
20000000	10000	2000	43	1	4	Other	0.2	201.54	0.0	1.0	0.98
20000000	10000	2000	43	1	4	total_time	20.61	20613.41	0.0	1.0	100.0
20000000	10000	2000	45	1	4	comm:bcast	0.34	0.06	27.22	6001.0	1.41
20000000	10000	2000	45	1	4	comm:gather	0.24	242.21	0.0	1.0	1.0
20000000	10000	2000	45	1	4	comm:histo_extra	2.18	1.09	106.08	2000.0	9.02
20000000	10000	2000	45	1	4	comm:recv_task	1.74	0.15	1691.67	12004.0	7.2
20000000	10000	2000	45	1	4	comm:scatter	0.88	880.6	0.0	1.0	3.64
20000000	10000	2000	45	1	4	comp:drift	3.37	1.68	5.72	2000.0	13.94
20000000	10000	2000	45	1	4	comp:histo	4.61	2.3	3.81	2000.0	19.05
20000000	10000	2000	45	1	4	comp:kick	10.6	5.3	17.17	2000.0	43.86
20000000	10000	2000	45	1	4	Other	0.21	212.36	0.0	1.0	0.88
20000000	10000	2000	45	1	4	total_time	24.18	24175.9	0.0	1.0	100.0
20000000	10000	2000	47	1	4	comm:bcast	0.3	0.05	23.65	6001.0	1.33
20000000	10000	2000	47	1	4	comm:gather	0.21	210.22	0.0	1.0	0.93
20000000	10000	2000	47	1	4	comm:histo_extra	1.6	0.8	95.35	2000.0	7.05
20000000	10000	2000	47	1	4	comm:recv_task	1.68	0.14	2142.71	12004.0	7.41
20000000	10000	2000	47	1	4	comm:scatter	0.87	868.97	0.0	1.0	3.84
20000000	10000	2000	47	1	4	comp:drift	3.5	1.75	4.9	2000.0	15.47
20000000	10000	2000	47	1	4	comp:histo	4.2	2.1	3.31	2000.0	18.56
20000000	10000	2000	47	1	4	comp:kick	10.08	5.04	18.64	2000.0	44.53
20000000	10000	2000	47	1	4	Other	0.2	200.84	0.0	1.0	0.89
20000000	10000	2000	47	1	4	total_time	22.65	22646.69	0.0	1.0	100.0
20000000	10000	2000	49	1	4	comm:bcast	0.32	0.05	22.87	6001.0	1.48
20000000	10000	2000	49	1	4	comm:gather	0.22	217.25	0.0	1.0	1.0
20000000	10000	2000	49	1	4	comm:histo_extra	1.75	0.88	124.71	2000.0	8.07
20000000	10000	2000	49	1	4	comm:recv_task	2.12	0.18	1939.37	12004.0	9.75
20000000	10000	2000	49	1	4	comm:scatter	0.83	834.36	0.0	1.0	3.84
20000000	10000	2000	49	1	4	comp:drift	2.94	1.47	5.13	2000.0	13.54
20000000	10000	2000	49	1	4	comp:histo	4.01	2.01	3.9	2000.0	18.48
20000000	10000	2000	49	1	4	comp:kick	9.33	4.67	18.39	2000.0	42.95
20000000	10000	2000	49	1	4	Other	0.19	194.9	0.0	1.0	0.9
20000000	10000	2000	49	1	4	total_time	21.73	21727.26	0.0	1.0	100.0
20000000	10000	2000	51	1	4	comm:bcast	0.54	0.09	33.73	6001.0	1.6
20000000	10000	2000	51	1	4	comm:gather	0.29	291.31	0.0	1.0	0.86
20000000	10000	2000	51	1	4	comm:histo_extra	8.58	4.29	58.16	2000.0	25.29
20000000	10000	2000	51	1	4	comm:recv_task	4.66	0.39	968.04	12004.0	13.77
20000000	10000	2000	51	1	4	comm:scatter	1.72	1721.17	0.0	1.0	5.0
20000000	10000	2000	51	1	4	comp:drift	2.49	1.25	15.22	2000.0	7.3
20000000	10000	2000	51	1	4	comp:histo	5.38	2.69	6.77	2000.0	15.72
20000000	10000	2000	51	1	4	comp:kick	10.14	5.07	20.42	2000.0	29.72
20000000	10000	2000	51	1	4	Other	0.26	256.4	0.0	1.0	0.75
20000000	10000	2000	51	1	4	total_time	34.07	34067.75	0.0	1.0	100.0
20000000	10000	2000	53	1	4	comm:bcast	0.32	0.05	26.48	6001.0	1.6
20000000	10000	2000	53	1	4	comm:gather	0.18	182.25	0.0	1.0	0.91
20000000	10000	2000	53	1	4	comm:histo_extra	1.78	0.89	124.18	2000.0	8.85
20000000	10000	2000	53	1	4	comm:recv_task	2.04	0.17	1464.81	12004.0	10.14
20000000	10000	2000	53	1	4	comm:scatter	0.73	726.83	0.0	1.0	3.61
20000000	10000	2000	53	1	4	comp:drift	2.59	1.29	6.25	2000.0	12.87
20000000	10000	2000	53	1	4	comp:histo	3.73	1.87	4.48	2000.0	18.57
20000000	10000	2000	53	1	4	comp:kick	8.53	4.27	19.9	2000.0	42.48
20000000	10000	2000	53	1	4	Other	0.19	195.04	0.0	1.0	0.97
20000000	10000	2000	53	1	4	total_time	20.09	20091.94	0.0	1.0	100.0
20000000	10000	2000	55	1	4	comm:bcast	0.3	0.05	25.76	6001.0	1.52
20000000	10000	2000	55	1	4	comm:gather	0.22	217.46	0.0	1.0	1.1
20000000	10000	2000	55	1	4	comm:histo_extra	1.84	0.92	151.67	2000.0	9.22
20000000	10000	2000	55	1	4	comm:recv_task	1.8	0.15	1926.8	12004.0	9.05
20000000	10000	2000	55	1	4	comm:scatter	0.91	913.65	0.0	1.0	4.58
20000000	10000	2000	55	1	4	comp:drift	2.68	1.34	6.04	2000.0	13.49
20000000	10000	2000	55	1	4	comp:histo	3.61	1.8	5.44	2000.0	18.15
20000000	10000	2000	55	1	4	comp:kick	8.33	4.16	23.7	2000.0	41.91
20000000	10000	2000	55	1	4	Other	0.2	194.99	0.0	1.0	0.98
20000000	10000	2000	55	1	4	total_time	19.88	19881.02	0.0	1.0	100.0
20000000	10000	2000	57	1	4	comm:bcast	0.31	0.05	22.58	6001.0	1.57
20000000	10000	2000	57	1	4	comm:gather	0.22	217.21	0.0	1.0	1.1
20000000	10000	2000	57	1	4	comm:histo_extra	1.88	0.94	143.96	2000.0	9.45
20000000	10000	2000	57	1	4	comm:recv_task	1.96	0.16	2107.66	12004.0	9.84
20000000	10000	2000	57	1	4	comm:scatter	1.57	1568.34	0.0	1.0	7.81
20000000	10000	2000	57	1	4	comp:drift	2.36	1.18	5.21	2000.0	11.88
20000000	10000	2000	57	1	4	comp:histo	3.5	1.75	4.26	2000.0	17.62
20000000	10000	2000	57	1	4	comp:kick	7.89	3.95	23.95	2000.0	39.76
20000000	10000	2000	57	1	4	Other	0.2	195.69	0.0	1.0	0.99
20000000	10000	2000	57	1	4	total_time	19.88	19876.83	0.0	1.0	100.0
